Temperature,Humidity,SleepScore
21.5,42.9,97.7
31.7,68.9,38.6
28.8,61.8,60.5
18.7,73.9,93.7
24.5,48.6,94.9
21.0,68.0,99.9
16.5,47.1,74.6
31.0,46.0,51.4
31.4,48.5,42.5
24.1,82.0,84.1
27.6,49.4,76.1
24.8,52.4,89.2
26.7,50.5,82.4
26.2,30.0,90.4
25.9,44.2,87.6
23.5,60.6,93.7
23.0,55.7,94.8
31.7,35.0,46.7
24.3,40.8,92.4
31.8,35.7,43.6
26.6,73.4,71.8
30.8,47.6,49.7
18.8,46.3,90.1
18.0,64.5,85.5
29.6,66.4,50.6
25.7,66.0,80.7
21.5,76.2,100.0
17.3,66.6,84.9
31.2,41.0,47.5
26.8,84.0,66.4
20.6,59.1,95.5
25.5,73.3,79.5
21.9,29.6,95.7
27.0,71.6,71.7
18.5,59.8,91.8
30.5,28.2,63.0
16.3,29.5,63.0
25.8,73.6,79.9
21.9,42.2,99.7
22.6,54.0,98.2
17.9,83.8,94.5
28.8,57.0,63.3
21.3,28.8,94.1
24.6,81.4,81.9
30.2,54.1,52.1
20.2,81.0,98.5
19.3,58.5,92.4
18.4,59.3,86.4
25.4,41.2,87.3
16.2,35.0,68.4
28.6,52.4,64.4
24.6,77.6,85.4
19.3,48.1,91.5
22.3,47.3,100.0
25.0,64.6,88.6
27.3,26.2,83.5
19.6,32.5,89.4
25.7,77.9,77.1
30.0,48.3,58.9
16.1,36.4,64.7
29.5,45.3,60.3
19.8,58.9,98.0
29.0,35.2,68.2
30.5,77.6,36.5
27.7,79.3,59.8
20.6,64.3,100.0
25.4,59.7,87.9
31.1,50.9,44.2
30.8,39.3,55.4
27.2,82.3,66.6
25.1,74.9,81.1
20.0,46.2,93.8
27.2,75.1,68.8
18.6,46.4,83.7
19.4,69.5,94.0
26.0,58.1,82.1
17.8,44.9,81.1
20.0,42.5,90.6
29.1,69.9,57.6
21.8,54.5,100.0
17.3,40.3,74.0
21.9,82.6,96.2
28.8,75.4,51.9
21.1,42.6,99.0
31.1,75.1,35.5
31.4,81.2,38.0
17.3,81.0,91.4
16.3,48.5,73.5
17.4,33.0,74.5
16.9,63.8,80.7
30.8,72.2,36.8
25.5,59.6,85.2
16.4,79.1,85.8
20.7,50.0,99.3
22.9,28.7,98.3
18.8,45.5,86.7
18.8,26.1,80.1
25.4,78.5,80.0
19.0,57.1,91.2
21.3,50.2,99.5
20.3,78.0,100.0
22.4,64.5,95.7
26.8,51.4,76.4
21.6,66.5,98.0
28.6,40.7,68.8
20.8,80.9,97.6
25.6,79.1,79.6
21.2,47.9,96.4
25.7,83.1,75.5
27.5,72.8,67.3
17.9,31.9,78.3
30.4,71.0,42.9
19.5,62.7,94.2
23.1,32.6,97.2
17.8,56.6,86.8
27.2,68.7,69.3
26.5,81.0,69.7
16.3,36.1,66.4
27.9,69.9,65.4
19.8,41.2,91.2
21.6,63.1,98.3
27.9,54.3,68.9
18.8,47.8,86.6
27.3,30.5,82.3
19.3,28.2,86.8
24.1,57.6,90.1
24.1,59.6,89.7
22.2,84.2,95.8
22.8,76.4,92.0
23.0,33.6,99.0
22.7,74.8,97.4
24.2,42.1,94.1
29.8,62.7,49.7
25.1,76.4,80.5
24.0,47.9,96.9
18.3,36.5,81.6
21.8,66.4,99.3
24.3,68.4,87.5
18.9,28.9,85.1
27.4,41.8,78.6
17.7,39.3,76.9
19.2,57.8,89.8
24.5,81.4,81.9
31.4,84.3,35.0
27.3,48.3,78.4
25.6,71.4,80.7
20.7,59.5,96.0
26.2,32.5,88.5
26.8,59.4,77.6
28.5,82.2,51.8
16.2,47.6,73.2
20.8,69.2,100.0
31.0,82.9,39.7
27.4,50.8,76.4
29.6,40.3,62.5
24.9,52.2,87.8
24.2,62.7,89.2
23.8,47.2,96.2
22.1,47.6,100.0
28.9,65.0,57.2
27.9,83.9,59.4
32.0,78.5,36.1
22.7,69.8,96.5
31.6,50.8,39.2
21.0,31.9,97.4
19.2,66.2,97.4
24.5,25.6,99.0
28.2,71.6,63.8
16.9,77.8,87.1
31.8,31.2,47.0
30.8,63.7,40.4
25.1,33.9,90.3
20.3,81.9,100.0
23.3,49.1,99.8
29.2,34.7,68.4
23.3,48.0,94.6
29.9,80.0,43.3
28.0,81.6,61.4
21.3,29.0,97.7
29.1,38.0,64.4
26.6,81.1,70.2
29.9,82.5,40.3
28.2,59.2,64.3
20.6,38.2,93.7
21.3,83.0,100.0
18.2,84.8,94.2
30.2,56.0,52.4
20.1,61.1,94.5
29.6,47.8,60.1
23.8,46.1,98.2
16.8,31.4,72.7
18.3,78.0,95.1
24.3,48.8,92.9
31.9,48.3,37.4
28.7,62.9,60.7
28.8,33.9,70.0
24.8,68.4,88.4
26.4,65.0,79.5
17.0,45.5,76.5
20.9,49.6,99.0
22.2,37.9,99.7
19.9,43.0,91.1
23.6,63.6,95.0
19.8,55.4,92.8
16.8,46.7,73.3
28.6,39.4,70.5
17.7,36.7,80.3
21.3,44.7,96.5
31.3,41.0,45.7
31.6,42.6,44.9
19.0,75.8,95.6
28.3,32.6,73.8
28.2,34.8,75.1
20.0,42.4,95.1
18.7,33.7,85.4
29.5,54.5,55.3
21.8,77.3,100.0
16.5,66.2,81.7
21.6,77.4,99.3
28.3,49.1,67.1
18.7,33.5,81.8
18.0,60.7,88.3
26.9,66.5,75.2
19.2,45.7,88.4
29.0,69.8,53.3
20.1,72.1,99.6
29.6,44.0,59.1
24.4,59.2,89.5
21.2,27.6,92.1
22.1,70.2,99.7
26.0,76.9,73.7
17.4,62.6,84.9
22.3,70.9,96.0
21.1,76.8,100.0
16.7,48.6,77.8
20.7,43.8,96.0
27.2,39.0,81.6
19.1,47.1,91.2
18.5,30.2,84.2
19.3,36.2,88.7
29.8,76.3,47.6
19.9,81.1,100.0
19.2,71.9,96.5
16.3,47.7,75.0
19.0,61.1,92.1
17.9,40.8,83.2
25.9,51.5,86.6
23.2,60.1,96.8
21.0,38.0,98.9
17.0,79.7,87.5
21.3,78.4,96.0
31.6,39.8,44.4
26.3,38.3,86.0
26.5,58.9,80.2
31.0,51.2,44.1
22.7,34.9,99.7
25.9,30.4,87.8
19.6,51.0,91.0
18.0,61.4,84.8
16.2,59.2,77.6
28.5,55.6,63.4
17.8,75.9,90.3
20.4,62.8,99.1
19.2,84.9,97.3
17.9,80.5,91.0
23.5,62.2,96.7
17.9,79.6,90.7
21.0,39.1,98.0
31.9,76.6,34.9
20.8,52.8,95.5
17.6,29.9,72.3
21.4,50.7,96.7
24.9,60.6,85.3
18.0,48.3,85.1
17.9,58.3,88.2
23.5,55.4,93.7
31.3,37.6,48.8
30.5,80.7,36.6
26.0,49.1,85.3
23.7,34.0,95.6
24.5,46.3,91.0
26.2,65.9,79.5
22.5,64.3,98.8
17.3,68.0,88.3
25.4,70.2,80.1
25.1,31.8,96.2
25.1,29.6,95.9
25.8,78.7,74.9
28.5,54.0,67.2
17.8,59.5,83.8
18.4,56.7,86.3
29.8,70.1,48.3
20.5,82.3,100.0
27.3,57.9,71.8
24.5,80.0,82.6
31.0,78.2,37.4
27.9,44.3,73.6
30.7,77.9,38.0
16.5,30.7,69.5
25.5,59.1,86.2
31.4,58.2,39.8
30.9,28.1,54.4
20.8,41.0,96.5
27.5,75.7,65.7
27.8,48.8,74.2
30.9,73.0,37.3
24.3,72.6,85.7
18.7,73.6,95.4
25.2,31.6,92.6
16.4,44.6,71.8
23.9,42.1,97.6
23.2,28.2,97.0
22.7,83.4,93.4
17.3,36.0,77.7
30.9,55.6,46.5
21.3,54.9,98.0
18.5,32.0,80.6
28.6,58.3,61.9
28.0,58.8,69.6
30.8,56.0,47.0
27.1,63.4,72.3
27.1,78.2,68.2
27.6,64.3,67.3
21.6,58.0,100.0
19.1,51.6,90.2
21.5,65.9,98.6
20.1,55.9,93.9
27.6,68.1,67.2
21.7,40.2,96.7
16.4,65.0,81.8
16.4,42.8,70.3
19.8,84.7,100.0
23.3,81.0,92.5
29.5,59.5,55.3
31.6,34.3,50.9
31.7,36.4,45.5
22.0,62.3,100.0
23.9,43.3,98.6
16.1,34.3,67.6
19.7,38.9,92.5
16.4,33.1,66.7
29.5,51.2,61.7
18.1,42.4,82.6
23.5,84.3,87.7
20.9,65.3,100.0
29.2,68.9,54.3
17.2,50.5,78.6
25.9,32.1,88.2
26.5,66.3,76.1
17.5,52.5,84.5
25.9,64.5,81.4
31.6,32.0,48.7
26.5,76.7,70.0
19.1,31.0,83.0
24.1,48.4,96.7
18.4,48.5,88.9
29.8,40.7,62.3
21.4,72.6,100.0
16.3,31.0,65.3
25.0,31.5,96.3
30.7,32.0,59.4
16.6,73.9,82.5
22.6,52.0,96.7
21.1,29.5,92.0
20.4,31.6,92.2
18.6,35.8,81.1
25.5,81.7,79.5
31.7,60.2,40.3
18.4,50.1,88.1
21.9,83.6,93.8
24.8,72.6,83.3
16.9,37.2,72.9
24.9,47.0,93.5
25.3,30.3,92.9
27.9,78.7,60.7
17.4,30.2,73.9
23.8,44.5,96.3
17.7,39.0,81.2
31.1,75.1,38.0
24.5,36.6,94.7
20.6,69.5,99.7
17.3,52.6,78.0
30.9,50.9,46.8
25.9,73.4,76.3
17.8,57.8,84.1
22.9,44.6,98.1
16.0,56.8,73.5
17.1,34.3,74.3
18.2,72.1,89.9
21.6,31.2,99.6
17.4,79.4,87.7
20.2,83.1,97.0
26.6,63.0,79.0
22.7,63.4,95.9
21.8,44.0,96.8
28.5,82.1,57.4
19.0,71.3,91.9
27.0,69.6,73.8
28.2,53.5,71.0
30.5,77.7,35.9
17.8,74.9,91.4
22.1,68.0,96.1
31.9,31.2,46.6
19.5,72.9,97.7
22.1,37.8,100.0
21.6,39.6,100.0
18.9,47.7,86.7
17.4,80.8,88.4
27.9,56.2,68.0
28.9,41.2,68.5
26.4,81.0,72.6
23.1,34.4,100.0
23.3,55.8,93.5
16.3,43.2,71.8
21.5,39.4,100.0
24.2,57.5,94.8
18.8,79.1,92.7
20.1,68.6,95.5
20.2,73.9,100.0
24.7,62.1,87.7
30.0,73.2,42.9
18.3,47.4,86.5
19.1,52.3,89.1
28.8,27.4,74.9
20.6,80.7,100.0
26.0,82.9,75.0
24.2,55.6,92.9
24.9,49.9,92.1
17.6,34.3,79.4
26.4,78.6,74.0
22.5,48.3,98.5
25.6,72.8,80.6
31.5,40.9,47.1
30.4,43.6,53.0
17.6,77.8,86.9
24.1,30.1,95.0
28.0,75.3,63.3
25.4,50.8,87.9
25.8,72.2,77.5
23.1,27.2,97.1
24.1,39.0,95.2
17.8,35.2,79.1
28.2,34.9,73.4
21.4,61.1,100.0
30.8,63.6,40.2
19.9,35.5,90.3
21.8,44.0,99.6
18.1,27.4,75.0
31.5,59.1,35.9
29.2,35.7,68.3
29.1,27.7,73.2
22.1,40.3,99.7
24.5,52.8,93.7
21.9,76.1,96.4
21.0,46.4,97.7
20.1,49.0,92.8
21.7,71.5,96.5
30.7,59.7,45.9
25.0,30.6,93.6
31.4,71.8,34.7
30.3,60.0,47.9
23.8,49.2,96.9
21.0,27.8,95.0
27.5,70.3,64.9
31.8,38.5,43.4
18.4,35.2,82.8
30.6,53.6,47.3
16.6,72.0,83.4
25.5,81.0,75.6
24.1,62.9,89.0
29.6,56.5,54.0
17.5,72.3,89.9
29.2,81.7,49.3
25.2,82.1,79.4
23.6,82.9,86.1
18.7,28.3,81.2
20.1,39.0,92.9
19.4,75.2,95.1
25.4,73.3,82.6
30.4,66.3,43.9
16.8,50.1,75.7
19.6,34.8,87.7
26.8,76.6,73.0
22.6,61.8,96.2
24.3,76.7,88.7
18.7,65.4,89.5
31.9,70.9,36.6
26.0,55.0,80.7
31.2,74.1,37.9
24.3,83.6,82.4
31.7,80.1,39.7
16.3,40.3,68.9
20.2,74.8,100.0
19.1,55.7,94.5
16.4,27.9,63.8
27.7,41.5,74.8
20.6,58.9,96.9
19.1,50.6,92.9
30.4,82.8,39.9
16.6,37.0,73.0
25.2,62.8,83.7
31.3,27.9,54.1
31.7,51.6,41.7
28.8,82.8,52.8
18.9,79.9,95.2
31.4,25.5,53.9
25.9,79.1,74.2
25.2,29.8,94.0
26.4,82.9,68.6
24.2,63.6,91.9
19.3,81.9,96.0
28.3,60.4,62.9
27.5,51.3,73.6
31.9,26.7,48.4
26.8,73.3,71.8
16.9,38.3,73.3
24.5,31.9,95.8
28.3,31.4,74.3
25.1,52.6,88.1
23.4,66.8,91.9
22.6,72.0,98.3
31.0,26.9,56.5
21.7,44.4,100.0
21.4,46.3,97.8
27.7,47.5,76.6
18.8,80.9,92.9
22.4,28.6,99.4
20.8,49.3,99.3
22.7,83.2,92.8
28.1,56.6,69.8
24.7,82.4,84.6
18.8,39.7,87.0
28.0,29.2,75.6
30.7,53.9,45.4
17.0,72.7,87.0
27.9,73.0,60.6
19.1,69.7,96.2
16.8,78.0,88.3
30.8,60.4,43.7
16.3,45.4,72.5
31.1,37.7,50.6
29.2,42.1,63.3
24.3,59.1,90.4
18.4,54.1,87.0
30.0,58.1,53.2
30.5,81.5,38.6
31.3,57.4,39.5
19.4,56.3,93.2
26.6,36.1,84.6
24.3,45.8,94.4
19.9,28.4,90.3
18.4,60.8,87.3
18.4,82.9,95.0
23.1,41.6,98.4
17.1,44.8,74.5
18.0,60.0,88.6
22.5,44.4,99.4
26.4,70.7,77.6
30.5,72.7,42.7
30.3,56.4,51.1
30.5,67.0,44.8
19.2,72.4,97.0
26.7,68.1,75.1
23.4,73.2,93.6
20.3,78.4,100.0
27.0,75.7,69.5
20.9,81.4,99.0
29.5,34.1,65.8
25.3,65.1,81.0
16.8,41.7,71.9
20.6,67.9,97.9
17.3,77.8,89.9
31.7,39.5,46.0
29.9,80.7,45.0
19.2,70.7,93.0
17.1,34.3,72.6
26.9,73.6,71.4
18.7,67.6,93.8
18.3,56.2,85.1
18.0,78.1,90.7
24.8,52.2,87.3
26.9,50.8,79.1
21.2,53.6,98.6
18.1,30.0,80.5
16.2,58.2,72.5
24.4,84.2,84.8
31.0,37.8,52.2
23.7,63.1,91.6
30.1,29.3,62.9
22.6,28.6,100.0
24.1,75.5,87.8
29.3,77.6,47.5
29.9,54.4,55.8
20.4,54.2,94.7
20.6,74.9,99.8
25.7,48.8,84.9
17.5,42.5,80.8
22.8,54.8,96.1
20.7,42.1,93.4
31.7,60.4,35.4
24.0,64.4,91.6
17.7,29.3,74.8
20.6,25.3,92.8
25.5,42.8,90.0
16.5,40.0,68.8
22.8,59.8,98.3
17.3,79.4,86.2
29.8,32.0,63.3
26.5,64.6,73.7
31.7,65.5,38.4
22.1,66.8,100.0
17.9,75.8,93.1
21.9,63.5,100.0
26.5,68.1,78.0
23.7,61.2,94.2
18.3,66.7,89.1
16.7,33.7,69.6
28.5,67.7,58.7
31.1,83.3,39.0
24.6,59.7,90.5
20.1,75.9,98.6
25.5,52.5,86.4
31.6,53.2,42.6
31.4,76.3,38.9
16.3,74.3,78.3
25.9,69.3,76.3
16.4,25.5,67.2
30.9,81.1,37.2
23.6,49.6,94.4
21.8,34.1,95.1
27.3,51.1,73.6
18.9,30.6,81.0
31.2,73.4,37.0
23.9,29.9,98.6
29.4,56.7,55.7
20.1,45.6,96.2
19.4,53.2,90.6
17.1,83.3,88.5
29.6,61.4,54.8
19.5,36.1,86.8
19.3,55.0,90.8
23.5,44.6,96.7
26.5,74.2,75.7
23.3,78.8,90.4
18.0,75.0,89.0
24.0,54.2,92.1
22.7,43.3,97.7
20.9,62.2,99.9
27.6,47.3,72.3
31.8,74.9,38.2
21.2,65.5,98.7
22.8,68.3,93.9
19.4,47.2,91.9
19.2,39.4,85.6
25.4,54.3,87.0
19.8,25.6,84.8
26.6,34.2,82.9
18.5,26.2,78.3
28.2,50.0,71.1
27.9,60.6,69.1
17.7,32.3,76.4
23.6,64.3,95.2
20.5,46.9,97.7
28.3,52.0,68.8
18.4,83.9,94.6
17.6,77.8,92.0
16.9,75.9,88.1
16.7,40.3,69.6
25.4,50.3,89.5
22.4,81.5,95.3
18.6,83.4,93.8
27.0,81.9,68.3
18.2,27.7,76.0
25.2,81.2,81.1
27.7,44.5,75.8
25.0,30.3,97.0
17.1,30.0,72.2
27.0,80.5,69.5
27.1,75.0,68.1
20.7,27.8,92.2
24.5,75.5,86.8
18.8,35.9,83.1
29.2,79.6,51.7
17.5,80.9,87.6
30.1,35.5,63.3
20.2,46.0,94.4
18.2,75.6,94.4
18.6,53.8,91.2
28.4,57.0,65.0
26.2,39.5,86.2
25.7,44.1,85.7
27.2,43.5,80.1
20.2,62.3,98.7
19.5,25.3,85.8
24.8,65.3,85.5
25.3,51.3,86.6
28.2,78.9,56.7
21.3,62.1,100.0
30.4,78.6,36.8
28.8,59.7,60.2
23.1,28.1,100.0
21.6,80.2,95.9
29.3,46.0,64.8
16.5,60.1,79.2
21.0,62.4,99.5
16.9,30.6,70.6
27.9,64.9,65.0
24.5,62.6,89.4
17.0,68.7,84.2
27.0,77.3,71.2
24.3,83.6,84.2
21.8,40.0,95.9
27.1,42.8,76.7
30.5,58.1,50.3
20.7,29.6,92.1
20.4,38.6,93.1
21.9,25.3,95.5
18.2,27.1,76.4
20.9,54.0,97.6
26.6,79.4,67.9
31.9,45.4,38.8
29.5,72.5,52.5
19.2,80.3,96.4
29.4,55.1,57.1
25.7,49.9,87.5
26.3,35.0,89.2
27.0,58.5,75.4
25.1,80.1,77.9
27.2,82.8,63.6
30.1,68.4,48.8
26.8,60.7,78.1
28.8,64.2,60.3
24.1,78.0,86.6
23.4,42.0,95.5
18.3,55.5,87.0
21.3,28.4,96.5
29.2,42.5,65.6
18.5,60.3,89.2
30.5,60.2,45.0
20.8,71.1,97.1
16.5,68.4,81.9
23.6,37.4,98.0
32.0,70.4,35.8
24.2,67.3,89.1
17.7,62.6,84.9
28.1,73.4,63.6
20.0,42.9,93.2
28.3,45.1,69.4
16.7,67.7,81.8
25.2,64.0,85.9
28.4,59.7,62.4
17.4,81.9,90.9
16.7,27.5,68.4
23.5,38.2,96.5
31.3,56.8,41.5
17.4,27.9,71.6
28.4,82.4,55.6
26.5,82.1,68.0
26.3,77.3,74.4
16.4,62.9,79.3
31.3,43.0,46.2
18.5,59.0,88.4
25.7,36.6,90.7
26.3,76.0,76.3
24.3,42.3,93.2
16.5,46.2,70.5
32.0,84.4,34.7
19.2,32.4,83.5
19.2,52.9,91.9
21.1,74.8,98.5
28.7,41.9,67.7
24.7,38.9,90.9
28.8,77.1,52.1
17.0,76.7,87.1
25.7,48.6,87.5
31.4,64.9,35.8
27.2,37.5,80.3
25.4,49.8,87.1
24.3,32.7,93.8
23.2,66.1,96.6
29.7,68.3,50.8
26.9,45.8,81.6
23.1,67.4,96.4
29.6,78.0,44.3
31.4,35.1,48.3
26.4,31.3,86.3
29.0,74.3,54.0
21.5,46.4,99.2
30.4,66.1,45.0
16.2,48.8,70.0
26.5,54.7,76.8
21.9,38.0,99.2
30.7,45.5,52.0
25.8,43.5,85.9
29.5,29.6,67.1
22.2,27.1,100.0
22.2,79.2,93.7
19.2,66.8,94.7
24.1,75.5,87.7
20.8,30.5,95.2
16.1,49.3,70.2
28.4,84.7,55.6
26.2,60.7,79.7
19.3,48.6,89.5
20.3,75.0,97.0
26.8,57.0,76.5
22.9,41.5,100.0
19.3,39.1,89.9
17.6,71.7,89.9
26.0,30.6,92.2
24.5,32.6,95.9
22.6,64.9,94.1
28.3,67.6,65.1
27.0,63.5,75.0
16.4,32.7,70.4
31.9,61.7,40.4
26.4,33.4,86.5
20.6,48.2,93.6
19.8,62.7,98.4
20.3,37.1,95.5
20.2,43.2,95.4
25.3,39.3,93.5
24.2,43.6,95.0
23.9,36.1,98.4
26.9,83.5,69.2
29.7,54.6,53.8
29.7,47.6,58.7
24.8,84.6,81.9
27.1,30.5,85.8
27.3,60.9,70.8
25.6,71.9,79.9
20.5,29.9,90.1
26.9,45.2,78.9
31.8,83.7,34.9
23.4,48.8,98.8
16.0,60.8,73.6
31.9,60.6,40.6
26.7,82.7,68.2
20.1,51.0,93.3
18.9,44.7,85.5
29.3,60.5,58.5
26.5,26.9,86.5
28.9,55.5,65.0
22.4,50.0,98.6
31.0,81.8,38.2
30.1,48.6,57.1
19.1,41.3,89.7
18.5,34.6,80.1
18.3,63.9,87.8
22.7,84.3,94.6
29.3,59.7,59.5
30.1,41.3,61.1
22.4,70.5,95.9
26.3,83.6,72.6
26.2,56.7,78.7
23.8,47.0,97.7
23.1,38.4,100.0
24.8,36.9,91.7
24.9,38.8,92.1
22.7,50.4,97.8
23.1,63.8,93.6
20.5,32.0,90.2
31.3,50.9,45.3
23.2,37.4,99.5
18.4,82.3,96.8
30.3,70.1,45.0
31.8,84.9,38.7
20.5,80.9,100.0
22.9,78.0,91.3
25.6,53.7,88.4
31.5,73.0,38.7
21.9,30.8,94.9
26.8,35.7,81.0
27.4,74.1,67.8
31.8,78.6,38.1
16.5,80.5,82.6
16.3,69.9,81.2
31.4,35.5,48.7
25.8,54.2,84.0
28.0,65.6,63.8
28.4,32.6,76.6
27.6,59.4,72.8
23.6,74.1,93.5
31.9,30.8,49.0
22.0,43.9,98.7
25.4,82.1,79.5
31.3,66.9,38.5
16.6,26.7,66.3
21.8,52.4,100.0
23.4,84.5,89.7
31.1,38.2,48.5
25.7,49.9,85.5
26.3,64.4,80.2
18.9,59.8,93.8
21.8,60.6,97.6
19.0,67.7,95.0
22.6,66.4,98.1
29.7,69.1,51.8
17.9,75.2,91.3
25.4,40.0,87.4
28.2,63.3,62.8
17.5,61.0,84.4
26.9,65.8,75.7
24.2,47.6,96.0
18.0,54.7,83.6
18.5,69.8,92.0
22.1,47.3,100.0
25.9,72.9,75.1
25.7,74.7,76.0
16.8,57.5,76.7
30.8,43.7,50.4
28.5,71.8,58.3
26.5,36.0,82.9
25.6,75.2,76.7
20.2,28.4,92.3
20.4,72.7,100.0
18.3,48.3,87.1
21.9,53.6,100.0
21.4,37.5,100.0
20.5,25.2,89.8
18.2,65.8,89.7
19.1,38.6,86.2
19.4,67.4,98.4
30.8,59.8,46.1
25.1,57.9,88.9
22.6,60.0,95.4
20.6,32.7,94.7
21.6,35.1,96.4
22.1,34.9,100.0
20.5,62.6,100.0
30.9,48.8,50.4
31.3,31.8,52.7
20.6,64.6,100.0
24.6,71.3,83.4
25.0,44.1,91.8
20.0,76.1,99.6
26.6,55.5,77.0
23.7,59.7,95.2
16.0,68.3,80.0
23.1,51.6,97.1
27.5,68.3,65.8
31.2,52.0,42.7
24.6,27.9,93.9
22.6,44.3,97.3
24.9,71.1,83.2
17.5,46.2,82.4
20.4,28.2,91.3
18.0,79.0,89.9
18.0,78.4,92.7
24.3,44.4,95.1
28.5,34.9,70.1
22.4,27.2,98.4
27.9,57.9,68.6
18.7,54.8,91.8
26.8,83.1,69.3
23.6,64.3,94.7
19.0,37.1,88.6
30.0,65.8,49.7
16.8,54.0,79.5
18.4,82.8,94.9
30.7,55.1,48.5
24.5,46.8,92.7
30.6,47.0,51.5
24.5,73.0,83.4
19.1,61.7,93.1
22.1,38.6,100.0
16.3,82.1,81.2
30.9,40.1,51.3
29.2,48.3,64.1
17.1,62.7,85.1
23.2,83.7,91.0
31.5,47.2,44.8
21.0,66.6,97.4
30.9,56.2,45.6
19.3,26.9,82.2
25.3,50.5,89.3
17.0,26.5,69.0
25.4,56.1,86.9
30.9,41.1,52.8
20.5,70.4,97.6
22.6,73.8,95.7
31.1,66.7,38.1
30.8,36.5,55.6
25.6,81.1,74.1
23.1,73.8,92.9
30.3,78.7,41.6
28.0,39.6,77.5
17.8,38.9,82.2
18.3,81.0,94.9
21.7,34.4,97.2
26.2,63.2,81.2
17.9,33.3,81.2
23.4,82.9,88.2
31.9,63.6,38.6
20.4,46.4,94.6
26.5,54.3,79.9
16.3,29.3,62.6
18.1,69.3,88.3
30.7,52.8,49.4
27.1,58.0,74.1
17.2,49.6,77.1
30.2,44.6,56.5
29.2,50.4,62.0
31.9,39.1,40.8
21.5,76.5,100.0
20.7,61.4,95.9
18.1,63.3,86.7
29.2,50.0,62.1
24.4,76.5,87.4
26.4,29.6,86.7
23.9,56.6,93.0
22.9,29.4,100.0
27.2,55.5,76.2
19.6,82.8,96.9
17.0,32.2,74.4
23.0,31.4,99.9
27.0,28.9,84.4
30.3,27.0,62.1
22.8,63.6,99.1
23.7,31.7,95.7
21.5,60.5,100.0
24.4,78.7,88.0
18.7,41.3,88.3
28.6,82.3,56.3
19.1,26.2,81.2
23.7,68.6,91.9
23.4,46.3,96.5
26.7,80.3,67.9
26.1,29.2,91.1
27.3,74.5,64.8
28.9,75.2,54.0
17.0,30.7,73.2
24.8,34.0,95.0
29.4,47.0,59.3
20.9,60.1,100.0
27.2,44.8,79.8
17.8,39.5,81.1
28.2,40.7,70.5
21.5,54.7,100.0
17.7,80.8,93.2
26.4,73.6,74.5
31.0,46.7,48.7
22.1,56.0,98.0
22.1,33.6,100.0
25.9,66.6,79.9
24.7,81.9,79.5
22.7,42.8,96.9
16.9,80.7,85.3
22.9,36.0,99.4
28.2,66.6,65.3
17.3,72.6,86.5
30.7,42.3,49.9
27.5,55.8,73.6
27.7,53.8,74.2
17.9,41.2,78.1
28.0,82.9,55.4
27.0,68.8,71.1
25.0,28.1,97.5
16.5,69.5,82.7
18.7,57.2,92.1
22.4,79.7,94.7
16.5,41.7,70.5
28.4,33.4,77.0
22.6,30.1,99.4
22.6,29.3,97.4
22.8,54.5,98.3
21.7,83.8,96.0
27.7,76.6,65.1
31.2,72.7,37.9
22.5,38.0,98.6
21.5,29.3,98.2
29.9,32.6,62.4
21.4,45.3,100.0
21.1,84.0,96.0
30.7,66.3,44.5
21.6,79.9,98.8
27.5,67.1,65.8
23.4,37.8,99.7
19.3,63.9,94.4
16.8,54.2,77.7
21.8,74.2,98.3
19.5,34.5,88.6
19.5,65.7,92.9
30.0,75.4,43.1
28.5,48.6,64.9
16.0,65.2,79.1
27.2,53.7,77.1
17.3,38.4,75.3
25.6,42.1,90.8
25.0,32.9,93.4
28.8,59.5,61.8
16.0,54.5,71.6
19.1,29.3,87.1
21.8,39.9,98.9
30.7,36.3,56.5
19.0,79.0,98.5
27.5,31.6,77.8
18.2,72.4,91.5
30.5,76.6,41.3
26.6,38.6,81.5
27.3,34.6,83.6
29.7,61.8,50.9
16.1,42.8,66.5
19.2,79.8,96.1
17.8,83.2,90.0
24.1,71.0,86.5
26.5,44.8,85.7
21.3,56.3,98.0
31.8,48.5,41.6
23.0,29.6,99.4
28.8,72.7,53.5
27.5,40.3,78.3
23.4,43.2,100.0
31.3,74.3,36.4
18.4,65.1,91.6
25.5,66.1,83.0
29.4,67.9,52.0
23.4,44.0,96.0
31.6,29.2,48.3
20.3,56.1,95.0
31.6,35.3,48.2
23.9,52.8,91.4
21.1,71.7,97.7
30.4,79.1,40.0
21.7,77.2,97.9
20.5,38.5,95.2
22.2,55.9,100.0
16.8,66.2,81.0
31.6,53.2,37.2
28.7,60.8,59.6
26.8,83.1,67.4
21.5,73.9,96.1
23.3,78.1,92.9
21.2,67.5,100.0
31.7,37.3,46.5
17.6,79.3,90.8
30.3,53.3,54.0
29.9,38.9,60.7
27.4,80.2,64.5
21.0,77.8,100.0
24.3,79.5,87.1
19.4,55.5,92.5
26.7,63.6,76.4
21.5,70.6,100.0
18.0,32.5,80.8
24.7,69.8,86.7
29.0,68.0,55.3
29.5,37.6,65.1
24.2,71.4,86.4
20.4,35.5,91.3
28.8,36.8,70.6
30.0,39.2,58.8
27.3,39.6,77.2
21.0,51.1,99.2
19.7,39.6,90.4
31.1,25.8,59.1
22.6,38.0,97.6
29.4,56.5,60.0
28.4,50.9,67.5
17.1,51.5,81.1
21.3,51.4,99.8
22.2,35.5,99.1
26.4,26.3,86.2
20.5,53.0,96.1
25.4,76.9,80.8
