Temperature,Humidity,SleepScore
29.7,34.0,45.4
17.5,54.2,46.0
20.3,35.7,78.6
25.7,41.9,52.5
19.5,81.9,80.4
24.4,31.1,63.2
30.7,75.4,1.7
25.6,43.7,87.1
25.4,28.0,40.0
26.5,37.5,50.6
29.5,66.4,18.0
16.7,62.8,80.5
31.6,40.4,0.3
31.9,63.0,20.1
24.0,67.2,66.1
27.3,57.7,45.6
27.0,78.7,50.6
22.8,53.8,84.4
26.1,38.0,60.6
18.0,52.7,100.0
20.5,46.5,90.4
29.9,46.0,46.8
17.0,65.7,88.0
29.3,54.8,17.2
27.4,31.7,54.5
21.2,68.7,89.0
21.0,57.3,80.7
18.6,71.2,67.4
22.0,78.4,73.4
23.0,78.0,94.5
23.2,50.0,99.2
22.3,82.3,77.4
27.0,37.6,37.1
23.9,65.9,86.4
21.0,32.8,81.3
16.2,35.6,58.0
21.1,83.6,74.6
18.7,34.7,94.3
26.9,61.4,36.6
28.3,80.4,27.8
20.4,36.7,100.0
29.2,62.9,11.1
23.1,64.5,94.7
29.9,50.7,42.1
23.6,33.5,81.0
29.0,36.1,54.6
29.1,57.0,36.6
23.3,41.7,77.7
21.1,67.4,92.8
17.3,39.5,50.8
30.1,83.9,21.6
16.2,55.3,55.4
28.6,40.6,49.2
19.0,77.0,72.5
23.2,62.7,82.0
23.4,38.1,60.6
16.3,68.6,46.6
20.8,58.9,73.7
19.2,75.6,62.5
31.8,45.6,28.8
24.1,32.6,61.9
17.3,70.2,84.3
31.5,30.0,35.8
23.5,60.6,81.4
20.5,52.4,91.1
26.9,58.2,43.2
25.2,36.9,85.7
18.0,79.7,70.9
20.9,30.7,81.8
20.0,63.8,71.8
22.7,26.4,84.6
20.6,61.9,91.0
22.1,41.7,87.7
30.9,40.9,36.4
25.1,46.7,88.7
24.9,37.5,58.9
17.7,71.9,79.6
22.2,27.2,62.8
30.2,37.5,12.1
20.6,42.8,75.6
19.5,37.1,95.7
25.2,48.8,73.0
31.3,55.5,9.5
29.0,34.4,19.0
21.6,79.1,73.3
20.1,60.0,90.0
25.7,67.5,54.4
28.9,31.3,19.4
17.3,41.2,66.7
28.7,54.0,37.7
21.3,72.4,99.9
30.6,69.9,26.9
19.6,52.2,68.3
29.8,66.2,25.0
19.9,54.6,87.1
17.6,65.7,67.4
31.9,39.4,11.2
26.4,47.5,38.7
31.4,71.7,2.8
19.7,48.3,70.4
18.5,33.6,98.8
20.4,57.0,95.5
18.3,65.0,73.3
29.2,50.8,11.5
27.6,63.2,44.7
18.9,42.0,100.0
22.0,47.7,83.7
22.9,72.6,92.6
17.8,45.5,58.7
19.1,66.1,98.7
29.2,71.2,45.6
19.7,63.8,98.2
31.5,71.5,0.0
23.1,41.5,61.7
23.8,56.6,74.8
17.6,77.7,73.5
31.7,53.2,1.2
25.8,43.2,77.0
30.1,51.6,49.5
16.7,64.8,82.9
25.0,64.0,71.6
24.7,49.0,89.5
31.6,65.4,0.1
31.2,70.5,37.9
25.6,61.0,71.4
24.5,39.5,59.4
23.3,45.3,99.6
24.4,27.3,87.0
31.8,35.6,0.0
17.7,38.7,79.4
31.1,62.0,0.0
26.0,82.5,38.4
19.1,68.4,89.6
29.2,71.3,61.1
29.1,73.9,54.1
25.4,38.5,53.6
21.5,70.4,75.5
17.3,37.5,71.3
31.6,72.4,31.5
31.7,58.8,23.6
25.7,57.8,80.5
27.8,54.6,56.3
20.2,47.2,69.5
26.4,77.2,61.1
19.3,66.3,99.6
30.9,74.4,2.5
31.1,27.0,32.7
23.5,30.0,73.2
21.1,31.2,93.4
24.4,57.2,71.3
32.0,65.7,0.0
21.6,53.7,100.0
28.7,45.2,7.6
16.2,29.6,43.0
28.6,41.2,28.4
20.0,62.3,98.9
31.0,68.8,21.9
19.0,63.1,89.1
16.1,81.7,57.0
22.0,35.2,93.9
19.9,84.1,92.3
26.0,38.9,59.6
25.9,51.5,69.5
21.3,27.5,95.8
19.2,35.5,97.2
22.3,28.7,95.8
29.6,36.0,20.0
24.7,34.7,53.1
25.2,31.2,74.4
19.3,80.1,95.1
27.6,33.2,51.0
16.2,35.1,54.2
27.2,50.7,45.4
20.9,40.8,97.2
24.7,70.2,49.2
31.8,72.1,0.0
28.0,55.1,45.0
16.3,26.6,76.7
30.7,50.2,43.0
18.3,76.6,73.0
20.3,52.7,73.5
16.4,79.9,79.6
17.8,42.0,67.9
18.3,53.2,94.0
21.5,32.0,88.8
25.6,74.8,72.9
24.5,78.2,71.5
29.3,33.0,40.6
30.6,77.9,39.7
30.1,50.4,30.5
19.4,82.9,95.7
25.6,42.4,61.3
24.7,78.9,51.5
16.2,36.8,48.2
28.8,78.6,27.0
26.3,71.3,77.0
20.5,79.4,76.0
17.6,32.9,58.5
24.2,47.7,63.6
16.5,27.3,43.3
26.3,69.0,37.6
17.7,39.2,51.1
30.0,66.2,9.7
25.6,41.2,49.1
28.6,79.0,31.3
26.2,62.8,33.3
22.9,82.5,82.4
20.5,46.7,80.5
16.2,53.5,56.4
26.8,61.5,68.9
26.6,81.2,31.3
29.3,71.4,22.1
29.3,46.2,30.0
23.3,45.1,88.0
31.3,69.6,5.5
25.0,29.8,55.0
24.7,25.8,97.5
24.0,51.8,55.3
28.2,51.3,36.7
29.4,47.4,39.9
16.5,67.2,52.0
29.2,55.6,21.4
20.8,58.5,75.7
28.0,39.1,26.3
24.8,27.5,93.8
21.0,41.6,88.8
20.2,30.4,85.1
20.4,75.1,80.0
20.8,79.2,84.9
23.7,59.2,68.6
27.0,31.9,74.4
20.9,28.2,72.4
21.3,58.9,93.0
18.2,25.5,69.5
24.0,58.0,79.2
22.2,44.6,96.5
19.2,45.0,94.9
23.1,31.8,75.6
25.1,26.6,51.1
20.7,70.6,72.3
24.7,42.0,47.6
24.4,67.1,53.9
26.4,27.0,40.5
25.0,75.5,39.5
24.9,50.2,76.8
20.7,26.9,80.5
21.7,28.3,75.4
23.4,53.0,90.3
24.8,28.1,57.2
26.3,78.4,62.5
23.7,72.2,78.4
17.3,29.7,56.8
25.4,80.2,79.2
20.3,43.5,84.1
31.4,67.9,0.0
28.0,37.5,19.8
26.9,69.2,32.5
24.5,69.9,53.5
23.6,28.9,81.9
24.6,52.5,86.9
30.2,56.9,26.3
22.0,82.1,94.3
30.1,82.4,46.9
16.3,41.1,71.4
19.4,28.7,76.5
16.3,26.4,40.1
28.2,65.3,60.4
25.2,32.2,88.8
17.0,59.2,52.4
24.2,74.2,49.3
29.8,59.7,38.7
30.6,31.2,6.9
27.6,67.2,34.4
29.4,45.4,11.4
29.4,71.9,39.9
29.4,37.9,21.2
22.8,73.6,72.1
28.9,84.2,9.5
31.9,55.6,0.0
18.0,63.8,96.1
27.5,79.1,31.4
23.1,31.6,74.4
30.0,28.8,46.6
24.0,39.0,71.2
19.9,27.2,70.1
16.1,72.4,79.8
22.0,54.0,100.0
18.2,76.9,50.4
16.3,29.4,56.8
29.3,67.0,43.8
17.0,80.9,82.7
26.3,65.0,47.4
24.3,31.8,83.1
30.9,77.3,41.7
17.5,53.8,59.9
30.5,69.7,19.9
28.1,45.5,22.5
28.8,79.8,10.2
24.1,27.3,93.9
30.9,39.3,30.2
25.2,32.9,51.8
18.6,26.5,94.6
30.7,66.2,41.3
19.0,77.7,92.2
30.5,41.0,28.7
26.9,76.8,76.3
21.1,32.8,85.8
28.9,55.3,26.7
26.5,48.3,54.9
27.2,36.3,54.2
19.9,26.2,72.6
23.8,59.6,73.6
18.5,64.6,76.2
31.4,81.5,9.0
17.4,56.0,49.8
17.9,70.3,85.2
19.2,56.6,95.9
27.2,50.6,52.7
17.7,52.8,97.5
25.1,68.0,62.0
25.2,79.4,45.4
16.6,67.7,64.3
26.9,51.9,73.5
23.2,69.2,91.1
30.7,30.1,44.8
16.2,72.4,71.6
21.8,58.2,84.0
23.4,54.8,79.0
31.5,70.5,8.4
29.9,60.5,19.1
27.0,36.6,40.8
16.1,31.8,82.9
26.7,74.9,52.4
22.9,46.9,79.3
20.1,72.6,87.0
24.9,51.7,71.7
30.4,66.8,37.2
23.4,25.2,96.7
31.4,49.4,0.0
22.0,46.2,90.8
22.1,35.4,92.2
29.8,45.4,5.8
31.8,51.6,0.8
20.0,83.5,89.0
16.8,51.4,48.2
16.0,73.5,55.2
23.0,26.6,100.0
31.9,78.6,0.0
26.8,52.4,46.7
21.2,45.8,88.8
24.7,28.4,97.6
19.0,63.8,87.4
23.4,57.4,100.0
27.2,64.0,57.7
26.9,45.9,43.6
17.8,40.6,98.9
30.6,37.4,6.2
22.6,30.9,98.9
28.7,38.0,31.9
31.1,63.5,0.0
31.0,84.9,40.1
29.7,45.3,16.1
28.7,44.3,41.2
32.0,69.5,0.1
31.5,80.3,0.0
20.9,26.2,90.9
20.7,31.1,84.5
25.4,30.6,47.7
17.7,70.9,80.8
22.4,54.8,70.0
24.0,65.0,95.8
22.3,27.5,100.0
31.4,51.9,8.6
30.0,36.3,29.0
16.8,62.0,91.6
17.4,81.3,56.6
30.8,71.7,11.1
19.1,74.2,72.6
29.9,26.9,21.5
23.5,63.8,97.1
17.9,45.1,81.9
26.5,58.7,50.3
19.3,25.2,76.2
18.6,41.6,67.6
19.9,26.8,91.9
26.9,40.1,43.3
20.6,61.1,70.9
16.5,58.0,51.5
23.2,41.7,100.0
27.0,34.6,47.5
24.0,75.4,71.5
23.3,28.0,90.1
24.8,39.1,88.3
24.2,39.2,67.0
30.8,46.0,37.3
29.4,68.6,58.4
28.0,66.2,43.1
19.5,69.6,77.8
29.8,68.2,44.7
23.8,27.4,63.7
21.2,54.1,87.4
25.7,42.7,38.8
24.1,41.9,82.8
25.8,31.4,81.9
29.2,71.5,18.0
22.8,47.7,97.2
29.8,75.2,33.1
19.2,43.7,90.6
20.2,79.9,91.7
31.4,35.5,15.6
26.1,69.5,38.7
19.3,53.3,91.3
28.8,55.1,56.3
27.8,43.1,25.3
17.6,80.6,63.2
26.9,66.9,40.7
23.5,56.2,99.1
20.2,46.3,67.1
27.9,43.4,30.9
23.2,62.8,94.6
27.7,84.6,20.5
24.2,51.0,66.7
22.1,70.2,92.2
24.1,33.4,75.7
18.8,76.5,93.8
18.3,45.7,68.5
17.7,51.1,46.4
16.6,25.7,47.9
26.6,84.4,43.3
18.4,50.4,86.6
16.8,76.4,57.2
19.1,48.6,82.6
25.7,34.7,68.9
26.2,43.7,44.6
21.0,25.2,99.0
27.8,55.0,30.2
25.7,72.5,67.1
22.4,75.0,67.4
18.0,48.8,85.6
18.7,60.2,80.7
19.1,80.0,94.8
19.3,55.0,100.0
17.8,54.1,62.0
23.7,43.5,70.8
25.4,77.3,43.4
25.7,54.9,48.5
18.0,64.6,79.1
22.0,80.5,68.5
31.6,75.6,18.4
19.3,35.5,76.3
27.8,83.6,39.1
17.6,52.5,72.7
28.6,27.3,28.0
21.9,44.8,84.8
22.3,45.0,87.0
27.5,68.2,46.9
18.8,63.0,61.5
27.0,42.9,52.5
19.6,68.8,84.7
19.1,74.2,73.2
16.8,32.3,86.9
26.1,52.2,69.3
16.7,46.7,68.8
30.5,74.0,11.0
25.4,69.1,78.5
21.7,34.0,85.9
16.1,77.3,39.0
18.8,38.7,74.5
28.9,57.7,22.4
28.8,46.6,37.9
27.7,53.1,74.0
21.8,56.8,96.3
28.5,74.9,30.6
30.9,83.7,9.1
28.0,82.5,34.7
16.4,66.6,83.0
23.7,71.1,93.4
31.7,49.4,0.0
26.6,67.8,62.5
27.0,45.6,56.9
19.1,66.2,63.6
23.0,25.0,99.5
22.4,79.0,88.1
20.6,44.7,95.9
19.9,54.4,74.6
30.4,38.9,17.3
28.7,48.9,57.2
23.1,43.5,80.6
30.5,66.2,0.1
29.5,60.6,42.8
24.8,64.9,87.6
18.3,73.1,56.3
19.5,75.8,79.5
31.1,28.1,6.7
31.7,83.4,0.0
23.8,35.2,62.4
22.1,49.6,92.9
18.4,74.0,66.9
20.0,50.2,95.8
19.9,25.4,88.8
25.1,73.2,78.2
17.8,53.5,70.2
21.9,32.7,76.0
29.5,61.6,30.3
31.9,61.9,0.0
30.9,70.5,36.0
28.2,35.6,52.2
30.8,54.2,40.6
25.4,64.2,61.2
22.5,44.5,67.7
20.3,35.0,77.3
17.7,65.9,54.6
31.0,53.8,33.8
25.8,66.5,82.4
16.9,42.2,67.2
29.2,49.1,64.2
27.6,64.0,53.4
18.1,28.3,60.9
22.7,60.3,88.9
21.9,43.0,90.8
28.7,82.6,55.1
18.7,76.9,74.4
21.2,26.7,89.1
22.7,67.7,98.2
18.2,67.7,66.8
23.3,26.3,96.5
22.0,80.4,94.5
30.6,82.6,6.5
30.4,32.4,31.0
18.1,83.2,79.1
30.3,40.9,10.8
27.6,44.4,42.5
25.0,55.2,85.7
29.8,37.7,42.9
17.8,44.5,97.6
23.2,50.9,95.6
25.4,80.8,38.9
16.9,55.7,52.7
29.7,49.0,50.3
18.8,47.9,87.2
24.9,73.5,65.6
16.3,67.3,65.0
19.7,81.5,88.9
21.2,41.0,84.9
20.7,53.3,76.1
28.6,84.6,63.1
25.6,29.7,91.5
27.3,40.1,66.4
25.1,45.4,71.3
18.0,64.8,84.5
19.8,76.1,74.2
25.9,61.4,66.4
20.7,50.5,84.7
18.1,82.7,89.1
25.6,40.4,54.8
31.2,66.2,2.1
24.6,78.7,64.5
22.3,47.7,71.5
30.3,44.4,31.6
16.7,77.5,79.5
23.5,33.5,91.9
26.5,53.3,74.1
18.6,54.5,70.8
22.4,61.0,100.0
26.2,34.3,29.2
25.9,69.0,79.0
26.5,66.1,39.4
20.8,49.7,89.7
27.5,79.6,61.6
28.0,56.4,59.3
18.6,76.2,75.9
19.9,70.3,79.1
21.3,69.2,85.3
19.3,83.2,68.5
30.7,49.9,11.2
29.4,70.0,12.9
28.1,38.9,72.3
29.7,26.8,8.5
23.6,74.9,76.7
19.5,38.1,100.0
32.0,59.7,0.0
28.2,80.1,24.0
23.3,29.2,73.5
28.5,49.0,20.5
27.8,68.2,30.2
23.5,47.6,92.3
27.4,77.4,59.1
24.9,64.4,91.9
17.4,38.5,49.1
25.8,80.9,56.3
28.8,73.5,31.6
23.6,35.4,83.6
28.9,72.7,36.8
31.7,42.6,26.1
16.8,60.7,49.1
26.0,30.7,47.5
20.1,48.4,99.3
26.1,72.7,57.1
30.2,83.5,35.0
27.8,34.9,41.3
27.0,33.2,71.4
16.8,66.4,41.1
25.0,43.2,45.5
31.0,65.1,1.7
18.3,41.3,72.6
27.8,82.2,48.1
18.5,84.9,96.5
16.6,61.0,53.2
23.3,33.6,72.2
26.9,82.5,38.6
28.7,72.4,44.1
28.6,69.2,19.5
28.4,53.2,40.7
25.4,56.1,88.4
23.3,61.7,94.5
16.9,26.2,89.6
16.2,79.0,60.8
31.1,83.7,5.6
19.6,53.8,100.0
27.4,35.9,59.3
22.9,81.7,93.4
29.8,85.0,7.8
26.9,31.3,69.6
21.9,53.1,63.3
20.9,50.7,73.2
24.6,43.3,58.1
22.0,41.1,96.7
22.8,83.4,70.0
29.0,67.3,43.2
18.5,59.2,78.8
23.8,62.9,85.0
21.1,34.2,98.3
16.4,30.3,72.9
21.5,83.7,87.6
31.8,76.0,13.9
25.2,48.1,77.6
31.4,82.6,28.2
23.5,79.4,71.0
23.6,45.9,68.9
25.8,82.4,60.3
17.5,33.4,47.3
25.3,65.7,72.2
26.3,47.1,62.4
22.4,51.2,90.8
19.7,57.0,85.3
27.3,43.5,71.2
31.9,42.6,19.0
31.1,84.3,13.4
27.7,29.5,48.3
23.3,61.1,75.5
28.2,56.2,40.2
32.0,65.2,27.5
30.5,50.2,1.0
18.5,36.2,83.8
19.1,57.7,59.6
17.6,62.3,81.8
26.0,49.4,40.3
26.2,60.0,79.1
16.5,60.4,59.4
18.5,58.5,73.4
16.2,46.2,37.2
17.9,75.7,68.8
30.4,32.5,26.0
22.3,33.8,75.8
18.6,69.7,87.9
23.6,27.1,92.4
30.4,50.0,41.1
18.7,39.6,64.7
23.7,52.8,83.8
17.5,77.8,77.7
28.7,60.2,13.7
26.3,56.8,54.2
17.8,76.7,78.7
23.0,52.2,89.9
30.9,68.5,27.9
22.8,46.6,64.2
19.3,27.3,94.8
28.2,77.9,53.0
28.8,26.3,37.9
16.6,75.3,42.6
29.4,47.8,26.9
26.4,73.6,62.0
16.8,64.8,74.9
19.9,49.9,84.9
20.5,42.8,95.2
31.8,47.4,1.4
17.9,25.5,100.0
30.2,68.8,18.4
19.7,63.7,77.7
26.7,54.1,59.9
19.2,78.3,82.0
20.2,77.2,76.4
19.2,47.3,78.1
29.9,77.1,15.5
16.7,67.9,69.0
20.2,54.1,93.3
30.3,60.3,18.9
24.0,63.2,57.3
20.0,37.0,94.5
23.2,84.8,95.9
26.6,45.9,83.4
23.1,25.6,100.0
24.9,73.3,80.8
17.4,69.3,61.4
18.0,84.4,69.5
30.8,78.8,43.5
29.8,28.7,9.5
26.7,67.0,45.9
21.7,54.1,77.5
18.0,68.4,90.7
26.8,73.9,62.6
30.4,58.9,21.7
20.3,39.4,94.3
20.5,84.5,75.8
22.3,52.0,75.0
30.5,31.3,40.6
29.6,47.0,31.6
29.5,60.7,9.9
24.7,40.8,60.6
22.1,30.9,89.8
24.3,29.3,67.7
26.8,44.4,38.4
26.1,56.1,47.2
20.3,74.7,91.6
20.5,37.4,85.7
22.2,29.1,91.5
17.1,78.8,90.7
20.0,51.7,68.5
18.9,25.5,88.6
23.8,32.8,83.0
18.4,63.3,72.7
32.0,78.4,0.0
29.0,56.9,52.3
23.9,82.7,100.0
20.5,78.9,95.0
21.8,54.8,92.8
26.9,45.8,81.2
24.7,53.2,54.5
26.4,27.3,64.3
16.5,76.9,55.9
30.7,49.6,18.4
18.1,58.9,61.4
19.4,26.1,68.2
22.0,35.9,87.3
27.8,57.7,51.6
20.7,78.3,95.8
19.3,39.1,89.0
28.6,69.4,60.7
31.2,61.0,0.0
31.5,62.3,34.1
22.1,83.7,72.2
18.9,66.8,97.7
26.1,72.5,69.1
24.1,50.2,78.0
27.4,78.1,24.5
17.6,35.3,93.5
18.7,33.6,100.0
20.0,79.8,86.3
29.6,40.2,50.6
20.4,31.3,79.3
25.8,33.4,48.6
20.8,37.2,74.0
20.8,50.8,100.0
20.3,29.9,78.8
24.8,61.6,92.8
24.9,81.7,72.7
20.1,37.5,81.3
27.0,64.5,42.1
23.9,51.7,66.6
26.3,84.2,56.4
16.1,49.3,68.8
19.0,48.3,96.2
20.4,52.0,80.3
29.0,63.4,42.6
29.3,55.8,37.1
28.1,61.3,27.5
26.4,31.5,66.5
23.1,53.5,70.7
27.9,43.2,52.5
31.8,32.8,10.7
18.2,39.6,87.7
25.4,34.4,87.4
17.3,26.3,76.2
26.7,49.4,25.9
28.0,66.8,62.6
28.3,71.3,45.6
24.0,38.4,72.0
27.0,33.8,41.7
27.0,46.9,49.1
25.4,32.0,78.9
22.3,83.7,73.1
21.6,79.2,75.7
23.0,82.7,89.3
27.9,49.0,58.7
19.2,33.5,90.2
30.8,83.0,2.3
30.8,76.1,19.6
20.3,59.8,95.7
25.8,58.5,45.4
31.9,42.7,21.5
18.0,34.9,58.1
17.6,32.0,49.9
22.9,41.9,83.9
26.5,76.3,80.0
21.8,28.9,87.9
28.9,79.4,23.3
29.6,38.2,26.4
18.4,69.5,100.0
22.8,83.7,91.7
23.7,44.2,79.8
17.5,41.9,86.4
30.0,52.8,33.1
23.4,77.9,87.0
26.5,72.8,68.0
20.5,81.5,93.8
26.0,61.0,42.5
27.9,65.9,45.3
16.5,38.6,75.6
29.7,46.8,49.1
27.4,34.7,64.7
19.8,36.2,90.4
31.3,80.0,25.6
18.6,48.6,76.5
31.0,30.1,40.6
20.4,76.0,85.8
19.8,31.6,88.0
22.6,64.4,92.2
16.3,63.2,63.6
18.8,64.5,76.3
25.6,75.4,58.2
17.6,28.9,60.9
17.5,27.7,68.5
30.1,35.7,45.3
21.7,50.5,87.7
23.3,30.0,93.4
26.8,30.8,67.5
19.6,40.9,75.4
26.7,61.2,70.6
21.3,70.7,98.6
21.8,61.1,88.4
32.0,40.4,0.0
27.7,50.4,30.1
17.9,52.0,62.5
27.8,84.4,53.6
30.5,40.5,48.1
17.8,72.9,54.1
20.1,63.5,82.4
30.4,60.1,36.9
16.4,34.1,62.1
20.1,44.7,95.2
17.0,29.4,53.3
28.1,55.6,25.7
26.1,41.3,76.4
29.0,58.4,30.4
29.3,26.6,34.9
26.0,82.2,71.6
22.6,76.7,82.0
19.5,37.0,87.2
18.7,61.0,81.2
23.3,47.2,95.0
24.8,25.2,76.4
22.9,60.8,90.4
26.5,47.4,77.3
27.6,70.4,47.5
21.4,31.5,77.3
20.4,36.0,78.8
23.2,64.5,75.5
27.7,76.4,50.4
21.7,80.1,85.0
23.7,73.0,52.3
22.2,38.5,86.4
19.1,64.5,86.5
28.2,68.6,42.2
22.9,30.0,65.1
26.8,46.5,53.8
24.0,36.8,73.9
28.1,46.7,42.1
25.2,69.5,55.3
23.2,53.5,82.4
21.8,54.3,85.7
30.5,54.4,3.3
25.9,54.9,45.7
25.0,71.0,62.6
28.8,51.1,48.8
18.0,44.1,62.7
17.9,63.8,80.3
30.4,75.9,25.2
24.2,34.7,88.7
31.7,27.1,9.6
19.0,35.5,68.3
19.0,79.0,71.3
30.6,71.5,33.8
27.3,71.7,61.6
25.7,59.9,53.2
16.7,39.3,78.3
29.2,58.7,26.9
19.5,64.0,79.0
16.5,29.3,46.2
31.0,28.4,9.9
24.2,27.2,65.5
20.4,65.4,95.2
26.3,74.3,46.4
18.5,43.6,92.1
24.2,51.6,74.6
21.7,34.0,79.7
21.7,42.2,75.9
27.8,26.8,23.5
31.2,47.8,31.2
19.4,39.0,71.0
26.0,35.6,76.9
18.3,29.3,53.2
26.7,66.1,68.9
21.2,41.9,88.1
26.5,76.8,52.1
24.2,51.5,93.1
17.1,68.7,43.5
19.9,64.4,74.0
31.8,38.6,6.5
26.2,38.9,33.7
16.1,69.0,46.7
25.6,84.8,78.0
24.6,25.1,71.9
27.0,46.4,42.0
31.4,30.6,13.0
27.2,45.9,62.1
25.8,39.1,60.7
18.6,34.0,78.6
28.3,39.2,67.2
22.7,37.8,91.9
31.8,76.1,16.9
19.9,76.7,97.2
28.6,62.6,34.5
28.4,52.6,18.5
23.0,51.9,71.5
21.7,80.1,100.0
29.9,29.0,32.9
20.8,33.1,88.9
18.8,59.0,98.4
27.0,50.0,69.9
27.5,51.1,61.9
28.4,50.4,52.7
24.4,61.3,52.9
29.8,77.6,46.2
17.8,60.0,61.7
29.5,28.7,21.7
20.9,45.5,96.1
19.0,71.7,80.0
23.5,35.1,68.0
17.6,60.1,74.3
25.1,82.4,83.9
20.9,38.9,82.3
19.4,31.3,89.9
24.3,36.2,59.1
24.7,72.2,96.5
21.8,47.9,71.0
22.3,59.6,66.2
30.8,29.4,0.3
30.6,39.5,27.2
18.0,47.2,76.6
29.8,48.3,41.7
17.1,68.9,45.6
31.6,83.5,28.1
16.1,57.7,69.2
29.2,44.1,21.2
21.0,30.4,85.5
29.4,61.5,6.7
27.2,46.3,31.2
22.4,39.0,59.1
25.3,56.7,63.7
16.9,53.7,40.2
27.2,46.1,51.5
20.1,62.4,90.3
19.8,63.3,81.0
26.3,46.7,47.9
28.9,64.0,31.6
18.9,49.1,66.9
19.8,82.8,58.5
22.5,30.8,89.7
26.7,59.0,30.3
22.0,62.3,88.5
29.7,68.1,32.4
27.4,57.4,63.9
21.4,64.8,94.7
24.6,40.8,85.8
24.7,43.2,55.8
27.2,60.2,39.9
25.1,43.7,60.0
25.8,34.3,78.9
28.6,68.9,24.5
26.8,81.0,38.9
27.9,70.3,51.8
27.9,30.5,56.5
16.6,27.1,78.9
18.2,66.3,59.9
27.6,61.6,26.6
28.6,84.0,31.9
31.2,27.7,26.7
21.6,45.3,87.5
23.2,82.8,69.9
29.6,29.2,51.2
26.7,59.4,36.5
31.1,71.1,16.6
28.6,53.4,48.9
17.9,61.9,58.4
21.9,69.3,89.2
24.6,48.4,81.7
26.9,43.1,36.2
17.5,76.9,87.0
20.5,44.1,82.3
25.3,65.9,38.6
21.3,69.6,93.8
31.7,50.3,24.2
19.9,65.8,80.9
19.0,78.8,79.2
21.3,79.8,73.7
17.3,28.4,63.6
31.8,77.7,3.7
17.8,69.3,88.1
29.4,56.1,27.7
19.6,63.0,96.9
24.6,46.3,84.4
22.5,84.1,62.0
18.3,83.7,91.4
31.1,70.2,3.0
16.3,62.0,70.1
24.2,57.2,80.8
23.8,42.0,60.1
30.1,61.0,11.4
22.0,46.3,74.4
22.7,41.4,99.4
31.9,61.7,0.0
21.8,67.6,79.9
21.0,44.0,94.5
25.5,74.9,87.6
28.4,51.0,40.8
27.2,75.2,69.1
20.7,44.5,99.3
16.4,59.4,68.2
24.7,26.1,80.0
18.5,81.9,96.2
28.3,52.2,30.1
24.7,26.5,62.5
29.9,58.2,35.9
20.8,28.8,99.7
23.0,78.3,56.7
22.4,34.4,92.0
22.1,63.0,84.3
25.2,74.0,45.1
18.1,49.0,100.0
31.2,49.9,15.9
16.6,41.3,68.4
17.4,56.9,75.6
29.8,71.8,10.4
18.0,56.8,53.7
20.5,80.3,97.8
23.8,50.3,54.1
23.2,62.1,60.4
27.0,49.7,30.9
21.8,74.8,74.6
21.0,42.4,84.7
25.5,70.0,71.8
23.9,49.5,76.5
23.0,73.2,98.4
16.6,78.9,53.4
28.8,30.4,57.1
19.4,81.6,75.6
22.7,73.3,67.1
29.4,72.6,29.0
25.4,52.5,74.5
20.2,66.2,73.7
26.6,66.4,28.2
27.3,59.6,49.5
28.2,80.3,13.8
18.8,36.2,78.3
25.0,30.8,81.0
21.5,59.5,78.7
24.6,68.8,65.8
27.9,68.0,24.1
23.7,49.4,71.2
29.2,77.0,25.4
17.8,48.2,78.2
17.1,43.3,48.9
27.8,73.2,23.8
20.7,40.8,100.0
29.5,49.7,33.0
31.5,38.3,28.1
23.3,27.6,55.7
17.4,66.6,76.4
28.7,35.7,51.0
26.5,65.4,55.9
17.7,54.6,94.3
31.0,57.6,14.3
19.4,82.9,65.8
20.8,42.7,75.0
25.8,47.3,76.0
24.0,29.4,59.5
30.0,70.7,37.5
24.9,70.5,56.7
22.5,69.0,98.3
20.2,40.6,84.1
22.8,74.6,93.2
25.0,45.8,51.3
23.4,81.2,80.0
27.7,68.4,34.6
20.1,57.7,70.8
18.1,31.5,87.0
19.4,46.3,70.4
21.3,77.6,79.3
23.6,40.1,62.2
16.6,73.7,53.2
28.3,79.9,38.6
20.8,62.2,73.0
26.5,52.4,30.7
30.6,50.3,4.0
28.7,69.3,22.5
24.9,26.1,70.7
20.8,44.5,82.7
20.7,84.0,89.0
19.5,58.2,93.9
31.6,55.8,0.0
16.9,80.1,87.2
17.4,39.7,66.2
24.6,42.3,48.5
23.9,70.7,83.9
30.8,42.4,0.0
17.5,70.8,66.6
16.6,42.7,47.5
29.7,46.6,10.8
21.1,73.3,72.0
31.7,53.6,30.9
23.6,35.5,97.0
19.4,28.0,88.0
31.6,33.9,38.7
25.1,82.0,49.7
16.4,68.4,63.3
31.1,73.0,12.1
18.0,37.7,85.3
29.9,29.4,42.6
27.5,78.8,47.4
25.7,25.7,36.6
31.4,47.3,32.8
23.1,67.9,97.7
16.1,81.0,70.4
20.2,64.1,97.5
30.6,74.1,33.5
31.1,37.8,35.7
17.6,40.9,56.9
21.4,73.4,92.8
28.6,64.3,56.8
25.4,80.5,68.1
17.5,70.4,67.6
18.8,84.8,94.3
18.5,38.0,84.2
27.6,84.2,29.9
31.5,58.7,26.9
21.6,56.5,81.9
29.2,38.9,33.6
29.0,77.0,17.4
28.0,30.9,41.5
19.7,77.6,59.3
24.4,28.0,78.1
18.6,26.1,89.9
25.4,58.8,57.3
22.0,27.1,71.0
30.9,62.4,24.2
