Temperature,Humidity,SleepScore
24.9,43.7,88.6
28.8,32.6,75.2
17.2,61.5,81.6
25.6,78.2,78.7
21.9,77.7,87.2
16.8,35.0,76.3
19.2,56.8,87.5
16.2,41.3,81.3
29.1,78.0,61.0
23.1,37.5,90.6
28.1,39.0,72.6
17.5,30.0,81.2
21.5,39.1,94.9
23.6,58.7,86.1
16.5,45.3,85.3
30.3,58.1,72.7
18.9,79.9,80.8
17.7,59.5,82.0
17.7,36.2,78.0
28.4,25.4,69.7
16.0,63.6,73.2
24.9,59.5,90.5
16.2,61.5,77.4
31.1,64.3,60.7
27.2,28.4,73.7
26.7,27.4,75.6
29.7,48.4,80.0
22.6,81.9,80.3
25.4,72.7,80.4
16.1,60.6,72.4
28.0,67.6,74.7
17.8,49.8,90.9
19.2,44.9,87.4
18.4,44.7,88.8
22.8,67.7,84.4
24.4,78.6,79.6
21.4,77.5,81.7
26.5,49.8,90.2
26.5,71.1,75.0
22.4,41.6,93.4
23.1,60.6,95.0
19.4,46.3,90.6
27.8,54.3,75.8
28.9,81.0,59.7
16.0,73.8,69.7
16.9,66.4,78.5
16.7,82.3,72.7
25.2,59.3,85.6
27.2,70.5,73.8
18.8,82.7,78.5
26.0,56.9,80.7
23.9,83.5,72.9
29.7,39.6,67.5
16.6,58.0,82.3
21.1,48.4,100.0
28.2,50.3,85.3
23.2,66.1,86.0
21.9,78.9,84.6
30.6,68.9,60.0
31.4,28.3,60.3
16.4,25.0,72.1
22.2,51.2,97.7
30.5,66.5,70.4
30.2,58.5,66.5
28.6,55.1,81.1
23.7,72.1,80.9
28.8,57.3,76.7
28.4,54.8,78.2
22.0,30.5,87.6
17.4,59.9,77.6
18.4,76.2,79.7
27.7,71.4,71.0
20.8,48.2,99.9
23.1,50.6,100.0
20.4,79.6,80.9
26.6,81.9,65.6
17.6,25.3,75.3
22.3,62.6,95.7
26.5,62.5,83.8
22.7,61.8,96.0
26.7,33.9,72.7
28.5,71.7,67.1
28.6,70.6,67.5
24.3,84.5,80.8
26.5,52.2,80.2
27.3,56.8,84.3
21.2,84.6,78.6
24.9,26.3,74.6
30.1,64.0,70.6
25.7,66.8,79.1
26.0,36.8,80.0
17.6,60.1,81.0
31.1,83.4,55.9
19.1,57.4,84.8
18.8,84.5,72.9
28.8,80.8,62.8
29.1,81.9,64.1
27.1,51.0,86.8
28.8,66.2,68.4
22.3,77.1,84.8
19.2,63.6,85.4
31.9,40.3,69.0
25.9,74.9,70.9
18.8,83.8,75.5
29.9,43.9,77.2
17.2,48.5,87.6
26.2,73.2,79.0
29.3,41.1,71.0
23.7,83.5,83.1
17.8,81.6,75.6
28.8,84.1,61.6
27.1,31.3,78.3
23.7,54.6,95.5
27.8,28.2,67.9
29.2,42.5,73.8
16.3,62.9,75.8
27.7,30.3,70.3
29.0,56.6,73.6
30.9,36.5,67.1
19.5,27.4,82.0
17.3,62.3,81.2
22.2,53.0,99.1
25.7,43.1,88.9
17.9,45.9,89.5
16.6,30.3,76.0
21.0,26.6,87.4
16.3,36.6,71.4
29.5,70.8,69.7
18.6,73.2,80.9
20.2,27.7,85.3
30.9,33.9,63.3
16.6,82.4,65.0
21.6,32.1,94.4
16.0,33.6,76.3
31.9,71.1,57.3
23.2,65.0,89.5
22.5,64.5,92.2
30.6,68.1,66.6
31.1,47.8,65.9
21.5,78.9,84.2
19.5,71.7,85.5
30.0,80.1,56.8
16.2,53.4,84.0
17.2,67.3,80.8
26.4,75.2,69.8
29.6,49.0,71.0
18.1,40.2,79.5
31.3,68.5,57.5
17.7,81.5,74.7
24.9,53.9,89.5
26.0,36.1,84.0
19.2,62.9,86.5
20.7,51.2,94.1
26.2,48.9,82.7
28.8,58.1,73.4
21.5,35.5,93.7
20.2,36.5,90.8
22.4,25.3,88.1
30.4,76.7,60.4
18.4,78.4,79.5
23.0,36.6,87.3
28.8,48.9,73.7
30.8,75.9,61.0
24.5,60.7,91.0
31.9,59.1,69.2
29.7,63.8,68.0
29.4,31.9,68.6
25.3,47.6,87.3
23.6,46.9,96.5
29.4,33.7,70.6
22.9,34.5,92.7
21.4,45.2,97.9
17.4,70.8,71.9
18.5,49.0,89.8
23.8,29.2,88.9
23.3,59.2,95.0
30.1,76.7,63.4
31.9,62.7,59.8
19.9,54.9,96.0
21.2,40.0,97.4
31.5,48.7,68.7
26.7,51.7,81.0
29.3,65.5,72.5
18.4,59.0,84.3
17.6,81.5,75.2
17.9,28.1,72.5
25.7,78.9,76.7
20.2,65.0,87.1
16.4,39.5,76.3
24.8,39.9,88.7
23.0,32.1,84.3
28.1,40.7,77.7
22.6,29.0,85.1
31.1,40.9,64.7
22.9,64.5,89.8
23.6,37.3,90.6
29.1,62.0,68.4
19.5,51.3,96.1
23.3,40.7,88.0
20.0,28.3,83.7
26.1,77.2,70.3
17.9,74.3,79.2
27.5,25.5,67.3
27.0,73.3,76.1
25.5,72.5,76.9
22.9,61.5,88.3
23.1,83.8,81.5
31.6,52.0,64.9
20.7,50.3,98.6
21.9,47.2,96.0
18.4,35.7,78.9
18.0,39.0,83.3
31.2,57.1,70.1
24.3,37.0,86.0
31.4,72.0,57.9
17.7,46.4,82.0
19.8,69.6,87.7
24.5,56.1,88.6
24.1,34.8,84.7
29.0,75.9,69.9
20.0,29.0,85.1
26.3,45.2,86.8
29.9,82.3,61.1
30.9,26.9,58.5
28.1,71.8,70.5
17.5,51.3,82.1
28.7,69.2,68.5
30.2,73.8,63.9
19.3,84.1,76.4
19.7,47.7,88.2
23.1,53.2,95.9
19.3,64.6,87.6
25.1,57.7,89.7
18.0,27.7,72.5
20.7,63.5,91.2
28.9,63.6,74.1
24.9,43.7,90.7
19.4,61.3,86.5
23.0,45.1,98.5
18.5,81.5,70.5
30.8,67.1,62.7
16.6,37.8,77.9
17.3,78.9,67.3
16.2,32.0,77.3
20.8,41.9,93.2
28.6,45.0,73.8
30.1,63.3,65.3
23.6,68.2,83.9
23.7,69.1,85.5
20.7,62.6,94.5
23.3,31.1,87.2
19.8,70.2,87.8
25.1,51.3,94.2
31.0,38.6,67.9
21.0,36.3,90.3
30.0,36.4,69.1
23.8,49.9,94.7
19.0,31.7,81.5
28.7,71.6,72.8
26.9,27.8,74.5
16.5,49.7,80.9
19.4,50.1,90.9
27.2,54.9,79.3
23.6,32.8,83.3
31.0,48.9,76.2
29.2,60.2,77.3
21.3,78.3,86.3
16.7,52.2,83.0
25.3,31.6,85.8
23.8,77.8,85.6
25.3,32.1,85.9
31.9,26.4,57.5
29.6,73.8,64.6
23.1,75.5,86.1
21.8,67.4,86.5
28.0,76.3,68.8
31.4,68.7,59.8
30.1,84.7,56.7
30.9,39.4,70.2
27.5,31.5,78.2
21.6,77.3,82.8
20.8,41.3,92.3
26.2,59.3,85.2
31.9,52.5,63.4
21.6,71.6,91.5
28.8,84.0,66.9
31.8,30.9,55.5
27.6,62.3,74.0
24.8,45.1,86.3
28.9,66.0,71.2
26.0,78.0,69.1
26.5,44.3,81.5
30.2,65.8,67.6
18.0,48.1,91.3
26.1,56.0,85.0
20.8,43.7,89.5
16.1,29.9,71.1
25.6,68.3,76.1
16.1,32.9,72.7
29.1,40.7,72.9
28.0,67.0,69.3
29.1,82.5,63.1
20.4,68.7,89.7
21.4,39.7,88.3
17.5,41.8,79.3
29.0,43.2,79.3
18.4,49.4,92.1
20.7,51.8,98.7
23.8,31.8,84.4
22.6,35.9,90.6
27.4,29.6,69.2
20.9,80.2,84.8
16.5,73.5,70.2
27.1,51.2,84.5
22.9,35.6,88.3
28.0,32.4,71.4
17.2,68.1,72.6
27.4,44.8,85.3
24.6,74.5,76.8
27.3,37.5,74.5
23.3,48.1,94.0
23.1,74.8,86.1
30.2,31.9,65.5
18.6,25.3,78.5
20.3,44.7,90.8
17.7,34.0,82.5
25.2,34.8,78.8
20.4,36.2,85.4
22.2,33.8,90.4
19.9,48.9,93.6
25.0,40.9,88.4
30.5,44.9,70.0
23.0,61.4,95.6
31.5,84.9,51.3
22.3,62.5,95.2
30.3,52.9,68.0
24.7,62.8,87.1
27.6,28.7,70.4
22.2,58.9,92.0
20.4,61.3,91.2
18.2,76.6,71.1
23.8,50.0,98.5
28.3,83.7,65.6
25.5,62.1,85.2
30.1,45.4,73.5
16.8,84.7,68.7
28.1,51.8,84.0
28.5,77.9,63.7
28.2,56.4,80.2
29.3,80.1,58.7
21.0,52.6,93.9
26.3,51.0,85.1
31.9,36.2,57.8
31.7,26.1,56.5
31.5,25.2,61.4
21.1,41.5,90.7
29.2,61.1,70.3
30.6,50.2,73.3
20.9,65.7,87.5
31.4,45.5,69.4
18.1,26.8,79.0
23.1,64.8,85.0
21.1,27.5,83.8
28.9,32.4,71.1
19.5,48.1,88.8
29.0,46.2,73.0
23.9,28.3,87.2
25.8,45.2,82.4
31.5,35.4,65.0
26.5,33.2,82.5
18.1,82.3,76.2
29.7,56.7,77.1
21.0,83.8,80.3
20.2,42.5,92.4
19.7,77.4,74.6
20.5,33.5,82.6
23.5,67.5,83.7
24.3,25.9,82.5
24.5,26.7,76.3
16.4,81.4,65.0
22.9,82.6,81.4
17.9,46.7,90.3
27.8,48.5,77.3
16.5,33.5,71.4
20.2,53.1,95.8
18.8,63.9,81.0
28.5,76.1,70.4
18.5,30.7,78.9
16.8,54.5,79.4
28.8,80.4,63.6
23.5,66.0,87.8
18.2,84.5,69.5
21.8,31.1,88.5
21.6,83.4,86.0
24.2,67.8,85.5
25.2,73.6,74.7
26.9,57.3,82.5
20.3,48.2,97.5
19.2,64.0,86.9
22.7,53.8,92.1
29.7,32.4,62.8
17.6,81.6,74.7
16.8,60.1,78.4
20.3,34.3,84.2
28.5,61.2,69.7
28.7,58.0,79.0
31.0,83.0,55.7
31.2,57.0,66.6
25.7,52.1,85.5
24.0,83.3,80.8
18.3,28.9,79.7
27.5,64.5,73.7
24.2,32.7,83.6
18.7,83.5,74.1
25.8,30.7,79.0
23.4,67.7,87.3
24.1,67.3,80.2
27.6,55.0,80.6
22.0,71.7,90.5
16.5,42.9,83.1
21.6,67.0,89.3
19.6,74.0,85.1
29.9,37.5,69.6
16.5,49.0,79.5
23.4,38.9,88.1
28.3,46.4,82.1
24.2,54.9,87.5
17.6,76.1,75.1
19.4,84.6,79.7
30.2,29.0,60.6
20.7,36.5,93.6
26.8,53.0,78.8
30.8,77.3,61.3
17.6,67.1,73.0
26.5,62.2,82.0
18.7,68.7,79.7
28.9,30.5,69.8
16.0,25.9,70.7
31.1,31.9,64.7
16.2,38.1,79.7
22.4,68.5,86.9
21.7,30.9,93.3
31.8,57.3,61.7
16.2,44.1,83.9
29.3,60.0,69.9
30.6,39.8,72.4
20.6,37.3,89.2
19.8,80.6,76.6
30.1,57.3,73.6
28.1,65.1,71.0
30.7,56.8,71.4
29.2,48.6,77.6
20.2,78.7,83.9
21.6,48.5,93.2
24.3,62.4,86.1
25.5,49.0,84.3
29.5,25.2,69.5
31.2,59.8,67.9
26.6,47.6,86.4
24.7,81.2,78.0
24.8,53.2,87.3
24.8,26.3,76.0
25.1,25.4,82.1
16.6,35.2,73.9
23.8,71.5,83.5
23.3,79.1,77.1
21.0,26.6,85.0
17.4,84.0,73.7
17.7,34.2,82.5
23.7,34.7,84.0
31.0,64.0,69.9
27.0,83.6,65.9
19.2,78.6,81.6
28.0,38.8,71.1
19.3,32.6,85.2
29.7,81.0,58.0
30.4,43.1,65.9
26.5,79.9,68.1
22.3,74.4,84.4
24.9,53.1,85.1
20.6,69.4,85.1
30.9,64.1,69.1
27.8,75.9,67.1
22.2,62.2,95.0
19.2,57.5,85.6
31.0,28.0,58.1
24.6,32.8,88.2
17.6,28.5,78.6
22.6,60.1,95.7
21.3,44.7,90.8
24.2,69.0,83.5
20.1,31.7,84.0
20.8,78.0,84.1
17.1,39.2,81.4
25.9,28.5,78.9
28.4,77.6,69.5
28.5,81.3,68.1
22.5,79.3,81.4
23.4,36.1,93.7
25.7,67.7,79.8
22.4,76.5,84.3
26.0,41.9,81.2
27.9,34.3,71.7
21.2,58.6,93.9
21.9,56.5,99.0
27.7,51.6,82.2
17.4,39.6,75.8
23.3,68.2,86.8
20.7,31.7,83.9
19.6,55.0,91.5
22.5,84.1,79.8
16.8,45.1,84.0
19.3,49.2,86.8
32.0,68.1,60.7
31.0,66.5,62.5
30.4,45.7,69.9
29.3,60.8,76.3
26.9,33.8,81.3
18.6,31.7,81.3
23.2,69.4,85.7
16.5,72.9,75.2
17.9,26.8,77.2
18.6,69.4,80.6
25.2,84.1,76.5
22.3,42.1,96.3
18.1,28.4,76.6
16.8,64.9,79.3
24.4,69.0,87.2
22.2,49.6,94.8
23.4,48.3,99.3
23.6,64.4,88.3
20.6,46.8,92.3
18.2,76.3,70.4
24.5,66.3,87.7
31.3,28.9,64.3
31.7,36.1,59.6
26.9,28.2,76.4
20.4,81.5,76.2
20.9,69.5,83.0
30.6,63.7,69.3
24.2,64.7,90.0
28.0,58.9,79.5
16.7,48.7,82.4
17.5,30.6,73.9
28.1,67.7,73.3
19.1,36.2,85.2
25.8,34.0,78.3
28.6,61.3,73.0
19.2,63.7,81.7
23.1,32.6,89.3
24.7,33.5,80.6
19.9,56.4,94.4
20.7,61.2,90.9
17.5,80.6,66.3
28.5,46.3,82.0
26.2,32.5,82.4
22.0,36.6,96.9
21.3,84.0,85.0
18.3,57.2,82.8
20.6,38.3,91.3
24.3,75.3,76.8
19.4,25.5,81.7
27.9,59.9,73.6
27.5,83.7,65.8
30.8,26.0,63.5
26.8,32.5,73.9
17.8,47.8,86.1
29.1,37.6,72.7
24.2,39.0,86.7
31.5,76.6,58.6
21.0,49.0,98.3
25.9,41.9,85.3
29.9,44.2,70.3
23.7,73.3,81.8
16.1,34.6,69.7
18.1,34.8,79.9
18.8,59.4,85.4
23.2,45.9,94.6
31.2,52.8,66.6
23.6,70.0,83.1
17.1,34.4,76.9
18.4,32.0,82.1
29.4,62.4,75.3
18.2,52.0,84.8
22.7,84.9,82.1
27.0,84.4,68.2
21.4,63.8,90.3
22.1,38.0,92.2
16.9,55.6,84.3
19.7,59.0,85.2
18.5,43.2,83.3
18.9,45.7,89.7
26.6,33.2,80.7
29.1,53.5,72.6
25.2,55.3,89.6
16.5,44.2,76.4
16.3,49.9,82.0
26.0,33.6,77.7
29.8,25.7,63.7
22.4,71.0,85.1
20.9,59.2,93.4
20.1,78.2,82.5
21.5,60.4,91.3
29.3,57.3,73.1
31.7,31.7,65.3
26.0,51.4,87.8
27.3,51.1,85.9
17.0,44.7,83.8
24.1,84.1,74.0
20.5,65.8,86.3
28.5,65.1,76.8
30.1,65.4,62.5
28.6,48.3,74.4
17.8,82.1,71.1
21.0,55.8,92.6
16.6,40.5,79.0
28.4,54.6,78.3
28.7,52.7,79.2
27.4,80.3,68.0
23.2,76.1,87.2
29.7,51.4,79.3
22.1,57.3,95.1
27.8,66.3,69.7
17.1,79.7,67.1
28.0,36.4,77.9
18.3,83.8,76.8
25.2,47.8,88.4
28.8,59.1,70.1
19.1,57.7,89.0
20.0,30.9,82.6
27.1,55.9,76.9
29.5,58.1,76.9
19.0,61.8,84.3
24.2,45.9,93.2
23.7,33.8,86.1
26.1,56.8,80.7
25.3,77.5,80.4
29.4,61.5,67.8
17.2,54.4,87.4
18.8,65.2,85.0
26.9,33.3,77.6
21.1,52.8,98.1
23.8,42.2,93.7
22.9,61.8,87.1
17.9,43.0,79.6
26.2,42.1,81.6
21.1,62.4,89.0
23.3,48.0,91.2
17.5,57.5,85.4
31.9,31.2,59.1
17.3,73.0,74.7
20.9,56.9,90.7
24.4,63.4,81.2
27.8,35.8,76.6
24.5,56.8,88.3
19.0,60.9,82.3
21.7,65.6,96.2
23.5,45.9,89.2
23.2,52.0,97.5
17.2,75.3,75.2
31.9,53.7,63.3
24.3,37.3,83.4
16.8,62.2,81.8
28.2,82.4,68.9
26.9,29.1,71.6
19.9,83.5,74.3
24.6,39.1,83.0
27.6,27.7,68.4
18.2,62.9,84.5
21.9,58.6,98.6
29.5,73.9,69.1
30.3,61.8,69.5
28.9,27.5,68.1
29.3,48.6,80.7
30.3,60.7,70.0
27.9,54.0,76.3
19.4,36.2,88.3
21.5,29.9,92.4
25.5,42.1,82.8
16.5,25.5,69.2
19.3,36.2,82.9
16.3,41.1,76.6
16.3,55.9,78.3
21.5,54.6,96.9
28.8,48.3,81.4
25.0,84.6,77.8
23.2,83.1,83.9
20.1,68.5,87.5
22.8,54.0,97.8
25.0,63.3,88.4
16.8,73.2,70.2
25.5,28.1,79.8
21.4,45.9,100.0
25.1,60.5,88.4
21.5,81.4,79.6
31.9,34.9,58.5
21.0,67.0,90.8
29.3,38.0,71.3
25.9,59.6,85.1
29.0,65.1,74.1
28.5,81.7,68.9
29.6,75.3,62.1
30.0,27.0,62.3
20.1,66.9,85.3
26.1,45.2,84.2
17.2,37.3,75.4
20.4,51.0,95.0
31.7,84.3,54.0
23.3,47.9,92.3
25.2,30.8,81.4
31.0,57.9,66.6
25.6,38.2,81.2
31.2,72.1,62.9
25.2,51.5,93.9
23.1,49.1,100.0
29.6,32.2,66.3
21.3,59.5,97.6
26.1,55.1,87.8
22.9,40.9,89.6
31.3,25.5,57.7
30.8,79.1,54.1
17.8,65.5,75.6
26.9,67.5,77.8
27.2,58.9,82.5
21.5,76.5,83.1
30.7,29.7,65.0
24.7,29.2,86.4
29.9,83.1,56.5
25.2,56.8,86.9
17.2,72.7,72.7
17.4,64.1,80.6
29.3,41.0,68.8
23.5,77.6,82.5
19.6,74.5,85.0
26.7,79.0,67.1
18.5,61.7,82.8
21.1,27.7,82.7
26.1,57.3,79.4
24.6,64.0,89.9
30.7,79.8,59.5
21.5,58.7,90.3
17.5,26.4,73.2
30.5,51.8,70.4
29.6,52.7,71.0
24.1,73.9,81.5
30.9,45.6,70.0
18.0,48.7,86.3
17.1,39.5,75.3
20.0,52.0,91.2
30.0,77.0,64.6
16.0,63.8,72.8
18.5,64.4,77.2
23.0,53.7,97.1
24.7,61.9,83.4
22.8,48.4,95.0
25.6,42.4,82.3
29.2,75.8,69.2
24.3,67.9,87.9
29.2,75.4,63.8
19.5,81.8,78.8
17.0,55.6,77.8
25.7,84.8,74.9
20.1,67.1,88.3
27.8,32.0,78.0
31.4,79.0,61.1
30.8,36.4,62.7
23.8,64.7,91.8
27.1,77.8,74.2
20.2,35.8,84.8
17.1,25.2,75.4
21.3,71.5,90.6
26.1,70.9,81.7
17.6,62.3,79.8
24.0,76.5,84.4
19.9,69.3,88.6
24.4,54.5,94.7
26.9,40.8,81.4
25.8,29.3,81.7
20.9,49.0,92.5
20.5,40.3,94.2
21.3,43.4,92.7
22.5,43.2,97.4
27.1,34.7,74.3
26.5,58.2,81.8
20.1,42.4,87.8
18.9,48.6,94.6
23.6,33.9,85.0
31.4,37.1,60.6
23.3,30.4,84.8
19.6,31.8,84.2
19.4,79.2,82.2
26.1,68.8,76.5
23.6,60.1,88.7
24.4,76.6,80.3
30.5,28.9,63.1
19.3,37.2,82.8
19.3,79.7,79.0
20.8,35.9,86.8
23.7,73.0,86.2
31.2,33.4,65.9
20.5,36.9,93.0
17.3,25.8,76.0
17.0,83.2,67.0
26.9,80.5,74.0
30.4,39.6,72.5
23.7,34.2,86.7
26.6,73.8,73.0
31.2,33.0,64.8
23.0,29.5,89.2
27.0,68.9,78.6
31.9,63.8,66.5
25.9,79.6,74.3
18.8,46.2,90.6
24.7,51.8,95.4
24.7,29.4,78.5
19.2,37.5,84.0
22.2,48.1,96.7
23.1,74.9,87.2
28.3,63.5,72.9
27.4,63.4,75.2
23.7,49.1,90.2
16.7,27.0,68.4
18.8,33.7,80.0
30.0,81.0,61.5
23.4,66.9,84.2
25.8,60.2,79.9
20.6,27.6,89.6
25.2,44.6,88.2
28.8,58.8,72.5
24.1,37.1,88.4
18.5,57.6,84.0
29.5,43.7,75.8
22.4,69.6,87.3
31.0,44.5,72.7
30.9,75.3,55.2
30.8,25.1,56.1
27.3,47.2,85.0
16.9,54.2,77.9
27.8,54.0,78.8
20.9,51.1,91.4
27.3,35.6,80.9
23.3,56.3,94.3
27.7,33.2,71.5
23.3,52.6,92.3
30.7,67.7,63.6
25.2,82.5,76.2
28.9,84.2,60.2
29.6,75.4,67.5
20.5,49.6,95.3
23.2,77.3,81.3
29.7,41.9,68.2
31.9,40.9,69.3
23.5,42.7,94.5
16.3,52.1,79.7
31.8,61.2,63.7
17.1,57.7,78.1
17.5,84.5,66.4
24.0,38.1,91.1
22.5,42.0,99.2
23.4,68.7,90.5
26.8,74.2,75.5
31.5,79.7,53.9
24.0,74.5,82.0
16.5,39.0,76.7
31.5,27.7,64.3
27.0,43.4,81.2
20.2,81.0,76.2
17.0,32.9,79.0
27.7,59.3,81.4
26.1,49.8,82.4
16.7,41.7,81.2
22.2,67.0,94.2
19.5,45.7,87.2
26.8,48.7,89.1
27.6,49.1,80.1
22.3,54.3,97.6
23.4,75.4,82.7
21.7,44.3,92.8
23.5,66.5,90.1
26.8,73.8,68.9
20.5,45.0,91.8
32.0,27.1,56.8
22.2,75.7,84.0
19.3,75.9,78.8
23.4,37.1,85.5
20.1,59.8,89.5
31.0,44.1,73.3
17.9,65.2,75.6
21.6,51.9,100.0
30.9,31.3,58.9
28.5,40.5,77.9
31.2,76.8,60.5
25.8,45.4,84.3
17.1,45.6,81.1
18.1,59.8,86.3
18.8,70.5,82.8
29.2,35.7,69.5
31.8,65.9,61.9
26.0,41.7,80.7
27.3,74.1,69.1
28.6,40.7,70.3
17.3,64.3,76.1
16.6,41.3,76.9
21.7,70.1,93.4
21.3,34.7,90.2
22.7,50.5,96.0
30.2,34.7,69.3
17.7,61.4,81.7
24.5,81.1,78.0
16.5,42.3,81.4
16.9,59.8,76.8
20.5,59.8,91.2
31.4,70.8,61.8
23.0,32.3,91.8
17.7,57.4,81.3
25.9,65.0,84.9
30.3,50.4,78.6
18.9,78.5,78.7
21.1,65.5,88.6
18.4,60.8,87.9
31.1,51.0,73.9
27.7,50.6,77.5
28.2,62.1,76.9
19.5,58.6,84.1
24.2,51.0,96.7
26.3,57.6,84.3
16.6,43.1,84.5
22.5,52.2,100.0
26.0,66.2,84.6
30.7,52.1,74.9
27.5,67.0,76.5
31.4,49.1,68.8
30.9,57.4,71.2
20.7,63.2,89.1
30.2,51.7,70.8
24.7,72.7,78.3
24.0,31.6,83.3
25.0,54.0,88.1
28.1,25.5,73.8
19.7,73.2,86.5
23.4,66.0,85.8
19.3,65.9,86.0
19.5,44.1,87.4
31.1,25.8,64.7
25.3,30.6,82.9
27.0,37.7,83.0
17.1,50.7,84.5
27.4,30.8,72.4
18.8,51.8,90.1
28.1,25.9,66.9
20.4,26.2,80.6
30.6,70.5,64.0
26.0,31.2,74.9
30.9,61.7,64.6
28.4,74.9,69.1
21.9,29.3,85.7
23.8,73.2,84.3
17.2,37.1,74.7
19.3,27.1,80.2
16.4,75.4,66.4
19.7,69.3,81.2
25.3,42.4,86.7
18.1,47.6,89.3
31.2,51.6,67.5
29.6,39.1,75.5
23.7,62.7,92.5
16.2,26.6,66.0
19.8,69.8,87.9
20.2,55.1,93.4
17.3,55.9,83.1
21.6,35.5,94.7
28.6,81.9,59.3
16.8,62.6,78.1
29.8,59.4,71.9
26.7,61.3,81.4
21.0,53.7,96.2
18.9,69.0,81.5
18.6,41.9,82.9
20.3,50.3,97.2
20.6,79.0,84.4
30.4,80.7,57.0
26.1,72.3,72.5
21.9,54.2,95.7
24.8,72.3,81.1
19.1,43.0,83.2
26.0,58.1,79.3
22.8,28.2,90.2
20.2,82.5,81.1
22.2,26.3,91.6
19.1,63.5,82.7
22.0,52.9,97.4
23.8,62.9,87.2
19.2,61.2,89.5
28.4,42.9,76.0
24.4,74.8,82.1
28.3,72.3,72.1
17.0,57.3,76.0
30.4,67.5,67.2
27.5,28.2,75.3
17.7,76.6,73.8
29.0,42.0,77.0
17.5,63.9,82.4
29.9,83.0,61.0
22.6,45.6,92.1
16.7,30.5,72.2
29.3,39.1,76.1
31.9,40.7,69.6
23.1,57.1,95.2
25.1,34.5,79.8
18.7,44.4,83.5
22.5,58.7,98.5
16.8,67.9,80.0
23.6,39.0,90.8
31.7,25.2,59.6
16.3,50.1,86.7
20.6,66.1,87.6
28.6,70.3,72.3
20.9,80.2,85.7
16.3,46.8,76.2
23.0,51.5,96.3
20.8,40.8,92.3
19.1,25.1,76.8
25.0,73.6,82.7
28.2,80.4,63.5
26.7,79.5,75.3
27.5,72.2,76.9
31.6,44.4,65.6
23.5,31.1,86.5
26.6,65.3,81.4
17.4,64.6,77.6
22.0,34.0,97.2
21.1,61.7,91.9
26.2,30.1,81.0
27.3,66.9,72.2
29.6,41.7,76.8
27.5,44.4,78.2
28.3,82.7,69.1
27.3,31.5,72.8
16.1,80.5,62.1
24.0,85.0,74.0
21.8,62.1,89.1
31.2,66.2,64.1
28.6,50.4,79.8
29.4,28.4,67.6
27.5,29.0,74.6
18.3,48.2,85.3
23.5,52.3,94.5
16.0,25.3,68.1
18.8,71.8,79.0
22.2,38.0,90.3
18.2,60.2,84.8
29.9,84.4,59.3
27.3,75.6,67.4
20.2,45.6,90.4
16.4,81.5,69.7
19.7,53.7,88.2
20.4,69.4,87.0
21.9,64.6,88.3
20.2,36.4,88.8
29.4,79.9,66.2
21.1,39.7,95.2
20.9,74.9,80.3
23.5,62.9,86.1
22.0,70.4,87.2
27.6,74.0,71.4
31.9,28.8,61.0
21.1,76.3,83.5
18.9,52.7,92.1
19.7,66.0,80.4
27.1,28.9,72.5
29.0,64.1,72.6
18.4,25.6,73.5
30.7,81.9,62.4
23.0,44.7,96.2
31.4,63.0,59.9
27.8,73.1,68.5
31.3,38.1,69.1
23.5,49.1,95.8
16.9,61.3,82.5
31.6,77.2,61.7
27.8,33.8,74.0
29.9,45.0,69.2
19.6,39.3,87.7
24.0,29.5,86.4
21.8,81.2,88.8
26.9,33.2,77.7
24.3,54.8,94.1
19.8,83.9,79.2
29.8,52.6,73.5
30.5,40.2,70.1
22.2,46.1,100.0
26.6,55.5,84.9
17.9,50.9,89.0
18.1,80.5,77.0
16.5,81.8,68.7
19.8,83.8,73.5
17.3,53.1,85.9
21.7,55.0,99.5
23.2,42.7,90.4
31.5,48.1,66.0
25.2,81.3,79.6
25.5,73.5,77.2
20.4,30.5,83.0
21.6,40.0,92.5
22.9,35.4,90.9
30.5,33.8,61.8
20.6,80.9,76.1
18.1,25.9,78.6
31.0,59.1,69.8
21.0,46.7,94.2
24.3,74.5,81.4
31.6,32.3,64.6
19.0,74.3,83.0
29.1,62.4,74.3
23.5,43.4,87.4
25.4,60.3,80.8
31.7,39.5,63.8
21.6,53.4,93.3
20.7,80.9,82.2
24.0,33.4,81.9
24.7,56.4,86.8
21.0,30.3,91.2
24.6,38.3,87.3
23.0,47.0,100.0
18.1,48.9,87.0
23.6,52.5,93.9
23.4,26.8,82.2
18.9,26.2,80.2
29.7,78.1,62.8
27.3,34.0,73.4
27.0,31.2,72.7
17.4,63.3,74.8
19.3,66.3,84.1
17.4,67.7,75.4
17.7,57.9,79.2
30.3,72.3,62.4
27.8,50.8,79.6
23.1,63.2,88.2
19.6,27.9,82.5
29.5,74.2,68.0
26.5,54.4,79.5
27.5,42.2,76.2
27.5,42.5,75.9
31.8,44.1,65.3
30.5,79.4,60.8
22.7,51.6,95.3
26.9,40.2,76.7
31.4,77.1,57.7
18.2,25.7,72.3
21.4,50.8,99.8
19.3,42.7,88.5
26.1,46.2,83.7
17.1,54.5,85.5
21.8,52.2,93.4
30.1,36.0,71.2
30.3,47.9,71.8
23.5,66.9,87.6
26.8,81.1,70.2
28.2,26.2,71.3
25.9,78.2,71.1
24.8,70.7,77.8
20.0,35.1,86.6
25.5,40.8,87.1
27.0,45.6,81.0
28.6,82.2,65.5
